"rid", "binaryID"
12615,1
12592,10
12639,11
12587,100
12627,101
12628,1010
12641,1011
12662,10110
12674,10111
12666,101110
12842,101111
12042,1011110
12045,1011111
12043,10111100
12046,10111101
12859,101111010
12860,101111011
12861,1011110110
12968,1011110111
12862,10111101100
12961,10111101101
12992,101111011010
13011,101111011011
12993,1011110110100
13006,1011110110101
12973,10111101101000
12974,10111101101001
12975,101111011010010
12988,101111011010011
13051,1011110110100110
30172,1011110110100111
13069,10111101101001100
13071,10111101101001101
12989,10111101101001110
13002,10111101101001111
12970,101111011010011100
12971,101111011010011101
13015,101111011010011110
13029,101111011010011111
12675,1011110110100111010
12676,1011110110100111011
13032,1011110110100111110
13100,1011110110100111111
12664,10111101101001110100
12665,10111101101001110101
13037,10111101101001111100
13047,10111101101001111101
9705,101111011010011111000
13041,101111011010011111001
13030,1011110110100111110010
13113,1011110110100111110011
13017,10111101101001111100100
13042,10111101101001111100101
9704,10111101101001111100110
13132,10111101101001111100111
12984,101111011010011111001000
12985,101111011010011111001001
13043,101111011010011111001010
13133,101111011010011111001011
13154,101111011010011111001110
13171,101111011010011111001111
13031,1011110110100111110010100
13048,1011110110100111110010101
12074,1011110110100111110010110
13148,1011110110100111110010111
12986,10111101101001111100101000
12990,10111101101001111100101001
13052,10111101101001111100101010
13061,10111101101001111100101011
13149,10111101101001111100101110
13159,10111101101001111100101111
12976,101111011010011111001010000
12977,101111011010011111001010001
13164,101111011010011111001011110
13180,101111011010011111001011111
12064,1011110110100111110010100000
12065,1011110110100111110010100001
12048,1011110110100111110010100010
12868,1011110110100111110010100011
13134,1011110110100111110010111100
13136,1011110110100111110010111101
12087,1011110110100111110010111110
13195,1011110110100111110010111111
12047,10111101101001111100101000010
12053,10111101101001111100101000011
12677,10111101101001111100101000100
12843,10111101101001111100101000101
13144,10111101101001111100101111010
13181,10111101101001111100101111011
13185,10111101101001111100101111100
13196,10111101101001111100101111101
13207,10111101101001111100101111110
13281,10111101101001111100101111111
12642,101111011010011111001010000100
12643,101111011010011111001010000101
12634,101111011010011111001010000110
12635,101111011010011111001010000111
9701,101111011010011111001011110100
13111,101111011010011111001011110101
5874,101111011010011111001011110110
13247,101111011010011111001011110111
13184,101111011010011111001011111000
13216,101111011010011111001011111001
13229,101111011010011111001011111010
13321,101111011010011111001011111011
12612,1011110110100111110010100001010
12613,1011110110100111110010100001011
12608,1011110110100111110010100001100
12609,1011110110100111110010100001101
13096,1011110110100111110010111101010
13097,1011110110100111110010111101011
12067,1011110110100111110010111101100
13237,1011110110100111110010111101101
13306,1011110110100111110010111101110
13346,1011110110100111110010111101111
13215,1011110110100111110010111110010
13263,1011110110100111110010111110011
12563,10111101101001111100101000010100
12564,10111101101001111100101000010101
12570,10111101101001111100101000011010
12571,10111101101001111100101000011011
13091,10111101101001111100101111010110
13093,10111101101001111100101111010111
13277,10111101101001111100101111011010
13320,10111101101001111100101111011011
13331,10111101101001111100101111011100
13369,10111101101001111100101111011101
13214,10111101101001111100101111100100
13220,10111101101001111100101111100101
12522,101111011010011111001010000110100
12525,101111011010011111001010000110101
12529,101111011010011111001010000110110
12530,101111011010011111001010000110111
13021,101111011010011111001011110101100
13026,101111011010011111001011110101101
13382,101111011010011111001011110111010
13422,101111011010011111001011110111011
12504,1011110110100111110010100001101000
12505,1011110110100111110010100001101001
12509,1011110110100111110010100001101110
12510,1011110110100111110010100001101111
12998,1011110110100111110010111101011000
12999,1011110110100111110010111101011001
12487,10111101101001111100101000011010000
12488,10111101101001111100101000011010001
12991,10111101101001111100101111010110010
12996,10111101101001111100101111010110011
11899,101111011010011111001010000110100000
11910,101111011010011111001010000110100001
