"rid", "binaryID"
7538,1
7539,10
7565,11
7491,100
7492,101
7584,110
7599,111
7300,1000
7301,1001
7485,1010
7504,1011
7534,1100
7561,1101
7614,1110
7631,1111
7461,10100
7462,10101
7533,11000
7552,11001
7645,11110
7665,11111
7440,101010
7510,101011
7568,110010
7611,110011
7646,111100
7674,111101
7681,111110
7701,111111
7417,1010100
7418,1010101
7511,1010110
7525,1010111
7675,1111010
7690,1111011
7385,10101010
7388,10101011
7566,10101110
7573,10101111
7273,101010100
7274,101010101
7387,101010110
7396,101010111
7580,101011100
7590,101011101
7600,101011110
7607,101011111
7373,1010101100
7398,1010101101
7615,1010111000
7622,1010111001
7338,10101011000
7367,10101011001
7320,101010110000
7323,101010110001
7374,101010110010
7377,101010110011
7181,1010101100000
7182,1010101100001
7295,1010101100010
7308,1010101100011
7378,1010101100110
7569,1010101100111
7150,10101011000010
7151,10101011000011
7123,101010110000110
7124,101010110000111
7102,1010101100001100
7103,1010101100001101
