"rid", "binaryID"
14317,1
14285,10
14346,11
14404,110
14420,111
11943,1100
14419,1101
14440,1110
14471,1111
11946,11100
14430,11101
14413,111010
14459,111011
14405,1110100
14406,1110101
14460,1110110
14466,1110111
14387,11101010
14395,11101011
14378,11101100
14379,11101101
11942,11101110
14461,11101111
14348,111010100
14349,111010101
14301,111011000
14309,111011001
14318,111011010
14319,111011011
11926,111011100
11927,111011101
14279,1110101000
14280,1110101001
14306,1110111010
14307,1110111011
14273,11101010010
14274,11101010011
9718,11101110100
9719,11101110101
11474,111011101010
11475,111011101011
14180,1110111010110
14181,1110111010111
14166,11101110101100
14170,11101110101101
14146,111011101011000
14147,111011101011001
