"rid", "binaryID"
24516,1
24528,10
24669,11
24529,100
24602,101
24498,1000
24499,1001
24648,1010
24670,1011
24467,10000
24519,10001
24700,10110
24984,10111
24380,100000
24443,100001
24526,100010
24554,100011
24741,101100
24747,101101
24296,1000000
24408,1000001
24465,1000010
24541,1000011
24800,1011010
24930,1011011
24198,10000000
24199,10000001
24409,10000010
24444,10000011
24547,10000110
24620,10000111
24873,10110100
24968,10110101
24978,10110110
25074,10110111
24182,100000010
24210,100000011
24969,101101010
24996,101101011
25078,101101110
25187,101101111
24211,1000000110
24254,1000000111
25001,1011010110
25105,1011010111
25188,1011011110
25244,1011011111
24178,10000001100
24188,10000001101
24231,10000001110
24328,10000001111
23974,100000011010
23975,100000011011
24160,100000011100
24336,100000011101
23919,1000000110110
23920,1000000110111
24129,1000000111000
24166,1000000111001
24050,10000001110000
24051,10000001110001
24260,10000001110010
24270,10000001110011
24275,100000011100110
24564,100000011100111
24200,1000000111001100
24246,1000000111001101
24573,1000000111001110
24586,1000000111001111
24017,10000001110011000
24037,10000001110011001
24261,10000001110011010
24342,10000001110011011
24570,10000001110011100
24591,10000001110011101
24603,10000001110011110
24775,10000001110011111
24009,100000011100110010
24028,100000011100110011
24262,100000011100110100
24293,100000011100110101
24590,100000011100111010
24633,100000011100111011
24604,100000011100111100
24722,100000011100111101
24029,1000000111001100110
24153,1000000111001100111
24578,1000000111001110100
24642,1000000111001110101
24635,1000000111001110110
24681,1000000111001110111
24723,1000000111001111010
24766,1000000111001111011
23811,10000001110011001100
23812,10000001110011001101
24730,10000001110011101110
24867,10000001110011101111
24701,10000001110011110100
24702,10000001110011110101
24770,10000001110011110110
24836,10000001110011110111
23606,100000011100110011000
23624,100000011100110011001
23760,100000011100110011010
23795,100000011100110011011
24866,100000011100111011110
25002,100000011100111011111
24868,100000011100111101110
25026,100000011100111101111
23523,1000000111001100110000
23524,1000000111001100110001
23856,1000000111001100110110
23857,1000000111001100110111
25008,1000000111001110111110
25255,1000000111001110111111
25035,1000000111001111011110
25079,1000000111001111011111
23345,10000001110011001100000
23481,10000001110011001100001
23509,10000001110011001100010
23664,10000001110011001100011
23870,10000001110011001101100
23925,10000001110011001101101
25025,10000001110011101111100
25138,10000001110011101111101
25315,10000001110011101111110
25320,10000001110011101111111
25036,10000001110011110111100
25047,10000001110011110111101
23272,100000011100110011000000
23273,100000011100110011000001
25202,100000011100111011111010
25359,100000011100111011111011
25388,100000011100111011111100
25531,100000011100111011111101
24997,100000011100111101111000
25038,100000011100111101111001
23246,1000000111001100110000000
23253,1000000111001100110000001
23244,1000000111001100110000010
23452,1000000111001100110000011
25206,1000000111001110111110100
25329,1000000111001110111110101
25414,1000000111001110111110110
25438,1000000111001110111110111
25530,1000000111001110111111010
25553,1000000111001110111111011
24931,1000000111001111011110000
25003,1000000111001111011110001
25100,1000000111001111011110010
25191,1000000111001111011110011
23185,10000001110011001100000000
23201,10000001110011001100000001
25207,10000001110011101111101000
25215,10000001110011101111101001
25330,10000001110011101111101010
25376,10000001110011101111101011
25415,10000001110011101111101100
25439,10000001110011101111101101
25462,10000001110011101111101110
25502,10000001110011101111101111
25576,10000001110011101111110110
25609,10000001110011101111110111
24925,10000001110011110111100000
24926,10000001110011110111100001
25196,10000001110011110111100110
25216,10000001110011110111100111
25405,100000011100111011111011000
25485,100000011100111011111011001
25613,100000011100111011111101110
25669,100000011100111011111101111
24844,100000011100111101111000010
24916,100000011100111101111000011
25119,100000011100111101111001100
25133,100000011100111101111001101
25236,100000011100111101111001110
25264,100000011100111101111001111
25486,1000000111001110111110110010
25550,1000000111001110111110110011
25673,1000000111001110111111011110
25777,1000000111001110111111011111
24752,1000000111001111011110000100
24753,1000000111001111011110000101
25273,1000000111001111011110011110
25290,1000000111001111011110011111
25487,10000001110011101111101100100
25503,10000001110011101111101100101
25568,10000001110011101111101100110
25606,10000001110011101111101100111
25674,10000001110011101111110111100
25792,10000001110011101111110111101
24736,10000001110011110111100001000
24767,10000001110011110111100001001
24724,10000001110011110111100001010
24841,10000001110011110111100001011
