"rid", "binaryID"
8558,1
8559,10
8573,11
8540,100
8562,101
8592,110
8598,111
8565,1010
8570,1011
8593,1100
8599,1101
8564,10100
8590,10101
8606,11010
8617,11011
8563,101000
8589,101001
8615,110100
8618,110101
8616,1101000
8634,1101001
8630,1101010
8642,1101011
8635,11010010
8647,11010011
8633,11010100
8664,11010101
8659,110100110
8660,110100111
8673,1101001110
8683,1101001111
8674,11010011100
8684,11010011101
8648,110100111000
8650,110100111001
8685,110100111010
8690,110100111011
8636,1101001110010
8637,1101001110011
8667,1101001110100
8671,1101001110101
8696,1101001110110
8712,1101001110111
8661,11010011101000
8665,11010011101001
8722,11010011101110
8729,11010011101111
8730,110100111011110
8735,110100111011111
8708,1101001110111100
8713,1101001110111101
8736,1101001110111110
8751,1101001110111111
8737,11010011101111100
8743,11010011101111101
8744,110100111011111010
8752,110100111011111011
8757,1101001110111110110
8772,1101001110111110111
8758,11010011101111101100
8773,11010011101111101101
8755,110100111011111011000
8766,110100111011111011001
8777,110100111011111011010
8788,110100111011111011011
8762,1101001110111110110010
8768,1101001110111110110011
