"rid", "binaryID"
678,1
734,10
774,11
752,100
826,101
773,110
777,111
860,1010
1573,1011
837,1110
859,1111
1582,10100
1583,10101
1592,10110
1597,10111
842,11100
867,11101
1606,101000
1638,101001
1610,101110
1634,101111
1562,111010
1616,111011
910,1011100
1635,1011101
906,10111010
1645,10111011
211,101110100
924,101110101
212,1011101000
337,1011101001
213,1011101010
927,1011101011
59,10111010010
336,10111010011
55,10111010100
956,10111010101
58,101110100100
66,101110100101
209,101110100110
335,101110100111
65,101110101000
72,101110101001
71,1011101001010
1967,1011101001011
1985,1011101010000
2021,1011101010001
70,10111010010100
1981,10111010010101
1986,10111010100000
2047,10111010100001
2020,10111010100010
2051,10111010100011
52,101110100101000
69,101110100101001
1990,101110101000000
2037,101110101000001
2010,101110101000100
2034,101110101000101
2038,1011101010000010
2041,1011101010000011
2042,10111010100000110
2060,10111010100000111
2072,101110101000001110
2081,101110101000001111
2073,1011101010000011100
2113,1011101010000011101
2088,1011101010000011110
2091,1011101010000011111
2121,10111010100000111010
2133,10111010100000111011
2087,10111010100000111100
2104,10111010100000111101
2122,101110101000001110100
2143,101110101000001110101
229,101110101000001110110
2140,101110101000001110111
2110,101110101000001111010
2147,101110101000001111011
2144,1011101010000011101010
2172,1011101010000011101011
2413,1011101010000011101100
2422,1011101010000011101101
230,1011101010000011101110
232,1011101010000011101111
2109,1011101010000011110100
2120,1011101010000011110101
231,10111010100000111010110
2173,10111010100000111010111
2406,10111010100000111011000
2442,10111010100000111011001
2426,10111010100000111011010
2498,10111010100000111011011
2461,10111010100000111011110
2476,10111010100000111011111
2119,10111010100000111101010
2126,10111010100000111101011
967,101110101000001110101100
2423,101110101000001110101101
2441,101110101000001110110010
2464,101110101000001110110011
2128,101110101000001111010110
2139,101110101000001111010111
968,1011101010000011101011000
2417,1011101010000011101011001
2468,1011101010000011101100110
2506,1011101010000011101100111
963,1011101010000011110101100
2127,1011101010000011110101101
233,10111010100000111010110000
234,10111010100000111010110001
2429,10111010100000111010110010
2450,10111010100000111010110011
2467,10111010100000111011001100
2475,10111010100000111011001101
2159,101110101000001110101100000
2162,101110101000001110101100001
2430,101110101000001110101100100
2477,101110101000001110101100101
2493,101110101000001110101100110
2510,101110101000001110101100111
2479,101110101000001110110011010
2511,101110101000001110110011011
