"rid", "binaryID"
20833,1
19042,10
20834,11
19041,100
21071,101
20714,110
20776,111
21072,1010
21120,1011
20460,1100
20738,1101
20791,1110
20835,1111
21073,10100
21286,10101
20496,10110
21143,10111
17258,11000
20446,11001
19043,11100
20878,11101
17183,101000
21296,101001
20495,101100
21303,101101
21145,101110
21724,101111
18300,110010
20393,110011
17184,1010000
20489,1010001
10271,1011010
18349,1011011
21165,1011110
21790,1011111
20359,1100110
20360,1100111
21283,10100010
21304,10100011
21716,10110110
21719,10110111
21781,10111100
21821,10111101
20343,11001110
20710,11001111
21297,101000100
21328,101000101
21787,101111000
21869,101111001
21820,101111010
21907,101111011
20319,110011100
20415,110011101
21728,1010001010
21782,1010001011
21895,1011110010
21976,1011110011
21906,1011110110
21925,1011110111
18703,1100111000
18704,1100111001
20544,10100010100
21729,10100010101
21896,10111100100
21959,10111100101
22003,10111100110
22327,10111100111
21993,10111101110
22076,10111101111
18668,11001110010
20305,11001110011
21956,101111001010
21994,101111001011
22070,101111001100
22105,101111001101
21580,101111001110
22355,101111001111
21551,101111011110
22134,101111011111
19000,110011100100
19001,110011100101
20321,110011100110
20328,110011100111
21970,1011110010110
22029,1011110010111
15236,1011110011010
22173,1011110011011
21550,1011110111100
22172,1011110111101
12257,1100111001010
18988,1100111001011
20329,1100111001110
20388,1100111001111
21965,10111100101100
22013,10111100101101
22174,10111100110110
22205,10111100110111
22191,10111101111010
22326,10111101111011
12245,11001110010100
12246,11001110010101
20322,11001110011100
20344,11001110011101
21951,101111001011000
21952,101111001011001
21171,101111011110100
22190,101111011110101
18280,110011100101010
20062,110011100101011
21926,1011110010110000
21940,1011110010110001
20261,1011110111101000
21179,1011110111101001
18276,1100111001010100
18277,1100111001010101
15249,10111101111010000
22354,10111101111010001
18354,10111101111010010
21170,10111101111010011
10238,11001110010101000
10239,11001110010101001
20040,11001110010101010
20041,11001110010101011
15248,101111011110100000
22325,101111011110100001
22398,101111011110100010
22518,101111011110100011
19998,110011100101010110
20006,110011100101010111
22415,1011110111101000100
22654,1011110111101000101
22517,1011110111101000110
22627,1011110111101000111
20007,1100111001010101110
20029,1100111001010101111
22490,10111101111010001000
22559,10111101111010001001
21225,10111101111010001010
22699,10111101111010001011
20030,11001110010101011110
20052,11001110010101011111
22470,101111011110100010000
22471,101111011110100010001
21188,101111011110100010010
22560,101111011110100010011
22700,101111011110100010110
22760,101111011110100010111
18655,110011100101010111100
19999,110011100101010111101
19956,110011100101010111110
20063,110011100101010111111
19682,1100111001010101111000
19709,1100111001010101111001
18283,1100111001010101111010
20000,1100111001010101111011
18669,1100111001010101111100
18712,1100111001010101111101
19498,11001110010101011110000
19499,11001110010101011110001
9262,11001110010101011110100
18284,11001110010101011110101
10242,11001110010101011110110
17960,11001110010101011110111
18711,11001110010101011111010
20202,11001110010101011111011
18243,110011100101010111100010
19481,110011100101010111100011
9263,110011100101010111101000
20150,110011100101010111101001
17239,110011100101010111101110
17240,110011100101010111101111
20201,110011100101010111110110
20431,110011100101010111110111
19412,1100111001010101111000100
19413,1100111001010101111000101
19482,1100111001010101111000110
19541,1100111001010101111000111
20151,1100111001010101111010010
20181,1100111001010101111010011
17233,1100111001010101111011110
17235,1100111001010101111011111
17265,1100111001010101111101110
19018,1100111001010101111101111
18245,11001110010101011110001100
19504,11001110010101011110001101
19557,11001110010101011110001110
19565,11001110010101011110001111
20138,11001110010101011110100100
20173,11001110010101011110100101
20180,11001110010101011110100110
20383,11001110010101011110100111
10251,11001110010101011110111100
19872,11001110010101011110111101
18315,11001110010101011111011100
19035,11001110010101011111011101
19452,110011100101010111100011000
19470,110011100101010111100011001
20116,110011100101010111101001000
20144,110011100101010111101001001
20382,110011100101010111101001110
20389,110011100101010111101001111
9227,110011100101010111101111010
18979,110011100101010111101111011
20730,110011100101010111110111010
20737,110011100101010111110111011
19367,1100111001010101111000110000
19368,1100111001010101111000110001
18258,1100111001010101111000110010
19495,1100111001010101111000110011
18717,1100111001010101111010010000
20107,1100111001010101111010010001
20411,1100111001010101111010011110
20800,1100111001010101111010011111
19838,1100111001010101111011110110
19839,1100111001010101111011110111
20766,1100111001010101111101110110
20793,1100111001010101111101110111
19168,11001110010101011110001100000
19169,11001110010101011110001100001
18259,11001110010101011110001100100
18265,11001110010101011110001100101
18716,11001110010101011110100100010
20117,11001110010101011110100100011
17255,11001110010101011110100111100
19036,11001110010101011110100111101
20467,11001110010101011110100111110
20852,11001110010101011110100111111
19796,11001110010101011110111101110
19883,11001110010101011110111101111
20792,11001110010101011111011101110
20831,11001110010101011111011101111
11601,110011100101010111100011000010
19155,110011100101010111100011000011
18249,110011100101010111100011001010
19510,110011100101010111100011001011
19974,110011100101010111101001000100
19975,110011100101010111101001000101
17971,110011100101010111101001000110
20118,110011100101010111101001000111
17266,110011100101010111101001111010
20723,110011100101010111101001111011
20466,110011100101010111101001111100
20927,110011100101010111101001111101
20470,110011100101010111101001111110
20853,110011100101010111101001111111
19759,110011100101010111101111011100
19760,110011100101010111101111011101
19890,110011100101010111101111011110
19922,110011100101010111101111011111
20842,110011100101010111110111011110
20851,110011100101010111110111011111
19277,1100111001010101111000110000110
19297,1100111001010101111000110000111
18250,1100111001010101111000110010100
19449,1100111001010101111000110010101
19937,1100111001010101111010010001010
19938,1100111001010101111010010001011
17972,1100111001010101111010010001110
20152,1100111001010101111010010001111
17267,1100111001010101111010011110100
19025,1100111001010101111010011110101
20926,1100111001010101111010011111010
21013,1100111001010101111010011111011
20476,1100111001010101111010011111100
20885,1100111001010101111010011111101
19752,1100111001010101111011110111010
19753,1100111001010101111011110111011
19840,1100111001010101111011110111100
19841,1100111001010101111011110111101
20850,1100111001010101111101110111100
21010,1100111001010101111101110111101
19109,11001110010101011110001100001100
19145,11001110010101011110001100001101
19321,11001110010101011110001100001110
19338,11001110010101011110001100001111
19423,11001110010101011110001100101010
19424,11001110010101011110001100101011
18674,11001110010101011110100100010110
19939,11001110010101011110100100010111
19037,11001110010101011110100111101010
19038,11001110010101011110100111101011
20893,11001110010101011110100111110100
20894,11001110010101011110100111110101
21104,11001110010101011110100111110110
21288,11001110010101011110100111110111
19049,11001110010101011110100111111010
20920,11001110010101011110100111111011
19665,11001110010101011110111101110100
19666,11001110010101011110111101110101
19745,11001110010101011110111101110110
19778,11001110010101011110111101110111
19740,11001110010101011110111101111000
19823,11001110010101011110111101111001
18985,11001110010101011110111101111010
19842,11001110010101011110111101111011
20487,11001110010101011111011101111000
20849,11001110010101011111011101111001
21027,11001110010101011111011101111010
21093,11001110010101011111011101111011
19105,110011100101010111100011000011000
19106,110011100101010111100011000011001
17188,110011100101010111100011000011100
19327,110011100101010111100011000011101
19407,110011100101010111100011001010110
19419,110011100101010111100011001010111
17973,110011100101010111101001000101100
20145,110011100101010111101001000101101
12247,110011100101010111101001000101110
12248,110011100101010111101001000101111
19039,110011100101010111101001111010110
20752,110011100101010111101001111010111
20887,110011100101010111101001111101000
20907,110011100101010111101001111101001
20505,110011100101010111101001111101100
21103,110011100101010111101001111101101
18333,110011100101010111101001111101110
21319,110011100101010111101001111101111
19050,110011100101010111101001111110100
19056,110011100101010111101001111110101
20944,110011100101010111101001111110110
20950,110011100101010111101001111110111
19783,110011100101010111101111011101110
19805,110011100101010111101111011101111
19699,110011100101010111101111011110000
19741,110011100101010111101111011110001
17228,110011100101010111101111011110010
19834,110011100101010111101111011110011
17951,110011100101010111101111011110100
19873,110011100101010111101111011110101
19088,1100111001010101111000110000110010
19136,1100111001010101111000110000110011
19408,1100111001010101111000110010101110
19471,1100111001010101111000110010101111
17974,1100111001010101111010010001011000
20165,1100111001010101111010010001011001
9268,1100111001010101111010010001011110
20078,1100111001010101111010010001011111
20226,1100111001010101111010011110101100
20461,1100111001010101111010011110101101
20925,1100111001010101111010011111010010
20958,1100111001010101111010011111010011
11563,1100111001010101111010011111011010
17997,1100111001010101111010011111011011
21318,1100111001010101111010011111011110
21771,1100111001010101111010011111011111
20880,1100111001010101111010011111101000
20881,1100111001010101111010011111101001
20960,1100111001010101111010011111101110
21014,1100111001010101111010011111101111
19771,1100111001010101111011110111011100
19779,1100111001010101111011110111011101
19695,1100111001010101111011110111100000
19743,1100111001010101111011110111100001
17241,1100111001010101111011110111100100
19885,1100111001010101111011110111100101
17946,1100111001010101111011110111101010
19884,1100111001010101111011110111101011
18914,11001110010101011110001100001100100
18917,11001110010101011110001100001100101
19383,11001110010101011110001100101011100
19387,11001110010101011110001100101011101
18238,11001110010101011110001100101011110
18260,11001110010101011110001100101011111
20126,11001110010101011110100100010110010
20146,11001110010101011110100100010110011
18291,11001110010101011110100100010111110
20035,11001110010101011110100100010111111
20713,11001110010101011110100111101011000
20767,11001110010101011110100111101011001
20425,11001110010101011110100111101011010
20436,11001110010101011110100111101011011
21089,11001110010101011110100111110110100
21275,11001110010101011110100111110110101
20552,11001110010101011110100111110111110
21770,11001110010101011110100111110111111
20908,11001110010101011110100111111011100
20909,11001110010101011110100111111011101
21023,11001110010101011110100111111011110
21083,11001110010101011110100111111011111
19640,11001110010101011110111101110111000
19641,11001110010101011110111101110111001
19715,11001110010101011110111101111000000
19754,11001110010101011110111101111000001
17242,11001110010101011110111101111001000
19898,11001110010101011110111101111001001
18698,110011100101010111101001000101100100
18699,110011100101010111101001000101100101
20147,110011100101010111101001000101100110
20153,110011100101010111101001000101100111
20016,110011100101010111101001000101111110
20017,110011100101010111101001000101111111
20746,110011100101010111101001111010110000
20782,110011100101010111101001111010110001
19005,110011100101010111101001111010110110
20437,110011100101010111101001111010110111
21274,110011100101010111101001111101101010
21305,110011100101010111101001111101101011
20551,110011100101010111101001111101111100
21832,110011100101010111101001111101111101
21034,110011100101010111101001111110111100
21084,110011100101010111101001111110111101
18334,110011100101010111101001111110111110
20521,110011100101010111101001111110111111
19629,110011100101010111101111011101110010
19656,110011100101010111101111011101110011
19744,110011100101010111101111011110000000
19824,110011100101010111101111011110000001
