"rid", "binaryID"
13074,1
13122,10
13174,11
9715,100
13126,101
13127,1010
13163,1011
13128,10100
13142,10101
13143,101010
13177,101011
5865,1010110
13182,1010111
12075,10101100
12091,10101101
5864,10101110
13183,10101111
12081,101011100
13209,101011101
5875,1010111000
12082,1010111001
13187,10101110000
13213,10101110001
13188,101011100000
13201,101011100001
13225,101011100010
13246,101011100011
13202,1010111000010
13231,1010111000011
13232,10101110000110
13240,10101110000111
13272,101011100001110
13289,101011100001111
13276,1010111000011100
13310,1010111000011101
