"rid", "binaryID"
28301,1
28293,10
28315,11
28286,100
28363,101
28366,1010
28400,1011
28346,10100
28377,10101
17554,10110
28399,10111
28305,101000
28306,101001
18790,101100
18817,101101
23048,1011010
28461,1011011
18814,10110100
28405,10110101
28462,10110110
28500,10110111
28406,101101010
28439,101101011
28505,101101110
28540,101101111
28440,1011010110
28522,1011010111
28589,1011011100
28601,1011011101
28590,10110111000
28592,10110111001
28593,101101110010
28631,101101110011
28594,1011011100100
28605,1011011100101
