"rid", "binaryID"
27197,1
27207,10
27311,11
27371,110
27397,111
27411,1100
27460,1101
27398,1110
27445,1111
27372,11100
27376,11101
27461,11110
27518,11111
27340,111010
27343,111011
27538,111110
27549,111111
27550,1111110
27569,1111111
27605,11111110
27648,11111111
27607,111111100
27649,111111101
27651,1111111010
27700,1111111011
27614,11111110100
27615,11111110101
27705,11111110110
27719,11111110111
27574,111111101000
27575,111111101001
27586,111111101010
27687,111111101011
27775,111111101100
27825,111111101101
27467,1111111010000
27468,1111111010001
27494,1111111010010
27495,1111111010011
27508,1111111010100
27551,1111111010101
27776,1111111011000
27867,1111111011001
27265,11111110100010
27266,11111110100011
27428,11111110100100
27429,11111110100101
27442,11111110101000
27443,11111110101001
27552,11111110101010
27650,11111110101011
27892,11111110110010
27949,11111110110011
27225,111111101000110
27264,111111101000111
27319,111111101010000
27325,111111101010001
27488,111111101010100
27532,111111101010101
27620,111111101010110
27621,111111101010111
27895,111111101100100
27996,111111101100101
27248,1111111010100000
27261,1111111010100001
27543,1111111010101110
27544,1111111010101111
27896,1111111011001000
27903,1111111011001001
28014,1111111011001010
28040,1111111011001011
27879,11111110110010010
27911,11111110110010011
28029,11111110110010100
28038,11111110110010101
27871,111111101100100110
27912,111111101100100111
28037,111111101100101010
28111,111111101100101011
27872,1111111011001001100
27873,1111111011001001101
27913,1111111011001001110
27930,1111111011001001111
28128,1111111011001010110
28176,1111111011001010111
27880,11111110110010011100
27881,11111110110010011101
27943,11111110110010011110
28045,11111110110010011111
28129,11111110110010101100
28163,11111110110010101101
28180,11111110110010101110
28230,11111110110010101111
27931,111111101100100111100
27932,111111101100100111101
28143,111111101100100111110
28250,111111101100100111111
27920,1111111011001001111010
27921,1111111011001001111011
28144,1111111011001001111100
28215,1111111011001001111101
28267,1111111011001001111110
28365,1111111011001001111111
27914,11111110110010011110110
27916,11111110110010011110111
28108,11111110110010011111000
28166,11111110110010011111001
28368,11111110110010011111110
28440,11111110110010011111111
27905,111111101100100111101110
27908,111111101100100111101111
28051,111111101100100111110000
28074,111111101100100111110001
28167,111111101100100111110010
28253,111111101100100111110011
28437,111111101100100111111110
28517,111111101100100111111111
27882,1111111011001001111011110
27917,1111111011001001111011111
28075,1111111011001001111100010
28086,1111111011001001111100011
28257,1111111011001001111100110
28260,1111111011001001111100111
28518,1111111011001001111111110
28567,1111111011001001111111111
27844,11111110110010011110111100
27845,11111110110010011110111101
27855,11111110110010011110111110
27874,11111110110010011110111111
28047,11111110110010011111000110
28096,11111110110010011111000111
28282,11111110110010011111001100
28294,11111110110010011111001101
