"rid", "binaryID"
30145,1
30154,10
30175,11
30126,100
30134,101
30202,110
30215,111
30097,1000
30101,1001
30207,1100
30222,1101
30199,11000
30271,11001
30226,11010
30247,11011
30196,110000
30197,110001
30198,1100010
30293,1100011
30176,11000100
30180,11000101
30186,110001010
30213,110001011
30181,1100010100
30235,1100010101
30178,11000101000
30179,11000101001
30174,110001010010
30205,110001010011
30206,1100010100110
30290,1100010100111
30201,11000101001100
30203,11000101001101
30302,11000101001110
30318,11000101001111
30162,110001010011000
30163,110001010011001
30200,110001010011010
30216,110001010011011
30135,1100010100110000
30136,1100010100110001
30152,1100010100110100
30153,1100010100110101
30220,1100010100110110
30240,1100010100110111
30120,11000101001100010
30121,11000101001100011
30149,11000101001101010
30156,11000101001101011
30221,11000101001101100
30273,11000101001101101
30130,110001010011010100
30131,110001010011010101
30193,110001010011011000
30194,110001010011011001
30284,110001010011011010
30311,110001010011011011
30124,1100010100110101000
30125,1100010100110101001
30128,1100010100110101010
30139,1100010100110101011
30274,1100010100110110100
30277,1100010100110110101
30116,11000101001101010000
30117,11000101001101010001
30278,11000101001101101010
30317,11000101001101101011
30103,110001010011010100010
30104,110001010011010100011
30326,110001010011011010110
30354,110001010011011010111
30088,1100010100110101000100
30089,1100010100110101000101
30091,1100010100110101000110
30092,1100010100110101000111
30297,1100010100110110101100
30360,1100010100110110101101
30384,1100010100110110101110
30386,1100010100110110101111
30250,11000101001101101011000
30251,11000101001101101011001
30387,11000101001101101011100
30408,11000101001101101011101
30417,11000101001101101011110
30425,11000101001101101011111
30248,110001010011011010110010
30249,110001010011011010110011
30388,110001010011011010111000
30436,110001010011011010111001
30439,110001010011011010111010
30459,110001010011011010111011
30424,110001010011011010111110
30466,110001010011011010111111
30234,1100010100110110101100110
30252,1100010100110110101100111
30437,1100010100110110101110010
30451,1100010100110110101110011
30419,1100010100110110101111100
30420,1100010100110110101111101
30468,1100010100110110101111110
30539,1100010100110110101111111
30211,11000101001101101011001100
30212,11000101001101101011001101
30254,11000101001101101011001110
30263,11000101001101101011001111
30413,11000101001101101011111000
30423,11000101001101101011111001
30540,11000101001101101011111110
30542,11000101001101101011111111
30208,110001010011011010110011000
30210,110001010011011010110011001
30188,110001010011011010110011010
30189,110001010011011010110011011
30255,110001010011011010110011100
30279,110001010011011010110011101
30411,110001010011011010111110000
30412,110001010011011010111110001
30515,110001010011011010111111100
30516,110001010011011010111111101
30545,110001010011011010111111110
30594,110001010011011010111111111
30159,1100010100110110101100110100
30160,1100010100110110101100110101
30168,1100010100110110101100110110
30170,1100010100110110101100110111
30280,1100010100110110101100111010
30285,1100010100110110101100111011
30407,1100010100110110101111100000
30409,1100010100110110101111100001
30535,1100010100110110101111111100
30559,1100010100110110101111111101
30595,1100010100110110101111111110
30609,1100010100110110101111111111
30147,11000101001101101011001101010
30148,11000101001101101011001101011
30157,11000101001101101011001101100
30158,11000101001101101011001101101
30169,11000101001101101011001101110
30225,11000101001101101011001101111
30287,11000101001101101011001110110
30312,11000101001101101011001110111
30382,11000101001101101011111000010
30393,11000101001101101011111000011
30558,11000101001101101011111111010
30575,11000101001101101011111111011
30627,11000101001101101011111111110
30639,11000101001101101011111111111
30112,110001010011011010110011010100
30113,110001010011011010110011010101
30110,110001010011011010110011010110
30111,110001010011011010110011010111
30164,110001010011011010110011011100
30177,110001010011011010110011011101
30313,110001010011011010110011101110
30328,110001010011011010110011101111
30392,110001010011011010111110000110
30431,110001010011011010111110000111
30574,110001010011011010111111110110
30640,110001010011011010111111110111
30629,110001010011011010111111111100
30695,110001010011011010111111111101
30637,110001010011011010111111111110
30645,110001010011011010111111111111
30093,1100010100110110101100110101110
30094,1100010100110110101100110101111
30161,1100010100110110101100110111000
30165,1100010100110110101100110111001
30187,1100010100110110101100110111010
30219,1100010100110110101100110111011
30338,1100010100110110101100111011110
30344,1100010100110110101100111011111
30430,1100010100110110101111100001110
30471,1100010100110110101111100001111
30569,1100010100110110101111111101100
30619,1100010100110110101111111101101
30628,1100010100110110101111111111000
30642,1100010100110110101111111111001
30646,1100010100110110101111111111110
30662,1100010100110110101111111111111
30081,11000101001101101011001101011100
30084,11000101001101101011001101011101
30150,11000101001101101011001101110000
30151,11000101001101101011001101110001
30230,11000101001101101011001101110110
30237,11000101001101101011001101110111
30339,11000101001101101011001110111100
30359,11000101001101101011001110111101
30641,11000101001101101011111111110010
30679,11000101001101101011111111110011
30673,11000101001101101011111111111110
30676,11000101001101101011111111111111
30078,110001010011011010110011010111000
30079,110001010011011010110011010111001
30140,110001010011011010110011011100010
30173,110001010011011010110011011100011
30320,110001010011011010110011101111000
30327,110001010011011010110011101111001
30394,110001010011011010110011101111010
30414,110001010011011010110011101111011
30688,110001010011011010111111111100110
30719,110001010011011010111111111100111
30685,110001010011011010111111111111110
30696,110001010011011010111111111111111
30075,1100010100110110101100110101110010
30076,1100010100110110101100110101110011
30137,1100010100110110101100110111000100
30138,1100010100110110101100110111000101
30399,1100010100110110101100111011110100
30418,1100010100110110101100111011110101
30680,1100010100110110101111111111111100
30713,1100010100110110101111111111111101
30057,11000101001101101011001101011100100
30058,11000101001101101011001101011100101
30072,11000101001101101011001101011100110
30073,11000101001101101011001101011100111
30118,11000101001101101011001101110001000
30119,11000101001101101011001101110001001
30129,11000101001101101011001101110001010
30141,11000101001101101011001101110001011
30400,11000101001101101011001110111101000
30445,11000101001101101011001110111101001
30665,11000101001101101011111111111111000
30681,11000101001101101011111111111111001
30740,11000101001101101011111111111111010
30742,11000101001101101011111111111111011
30063,110001010011011010110011010111001110
30069,110001010011011010110011010111001111
30106,110001010011011010110011011100010000
30107,110001010011011010110011011100010001
30108,110001010011011010110011011100010100
30109,110001010011011010110011011100010101
30142,110001010011011010110011011100010110
30171,110001010011011010110011011100010111
30638,110001010011011010111111111111110000
30666,110001010011011010111111111111110001
30059,1100010100110110101100110101110011100
30060,1100010100110110101100110101110011101
30105,1100010100110110101100110111000101010
30114,1100010100110110101100110111000101011
30172,1100010100110110101100110111000101110
30182,1100010100110110101100110111000101111
30578,1100010100110110101111111111111100000
30579,1100010100110110101111111111111100001
30663,1100010100110110101111111111111100010
30664,1100010100110110101111111111111100011
30014,11000101001101101011001101011100111000
30015,11000101001101101011001101011100111001
30045,11000101001101101011001101011100111010
30046,11000101001101101011001101011100111011
30100,11000101001101101011001101110001010100
30115,11000101001101101011001101110001010101
30183,11000101001101101011001101110001011110
30204,11000101001101101011001101110001011111
30570,11000101001101101011111111111111000000
30571,11000101001101101011111111111111000001
30625,11000101001101101011111111111111000100
30647,11000101001101101011111111111111000101
29989,110001010011011010110011010111001110010
29990,110001010011011010110011010111001110011
30042,110001010011011010110011010111001110110
30048,110001010011011010110011010111001110111
30098,110001010011011010110011011100010101000
30099,110001010011011010110011011100010101001
30209,110001010011011010110011011100010111110
30253,110001010011011010110011011100010111111
30530,110001010011011010111111111111110000010
30531,110001010011011010111111111111110000011
30648,110001010011011010111111111111110001010
30672,110001010011011010111111111111110001011
29974,1100010100110110101100110101110011100110
29975,1100010100110110101100110101110011100111
30029,1100010100110110101100110101110011101100
30037,1100010100110110101100110101110011101101
30085,1100010100110110101100110111000101010010
30086,1100010100110110101100110111000101010011
30261,1100010100110110101100110111000101111110
30268,1100010100110110101100110111000101111111
30651,1100010100110110101111111111111100010100
30674,1100010100110110101111111111111100010101
29963,11000101001101101011001101011100111001110
29964,11000101001101101011001101011100111001111
30026,11000101001101101011001101011100111011000
30027,11000101001101101011001101011100111011001
30067,11000101001101101011001101110001010100100
30068,11000101001101101011001101110001010100101
30087,11000101001101101011001101110001010100110
30123,11000101001101101011001101110001010100111
30262,11000101001101101011001101110001011111100
30286,11000101001101101011001101110001011111101
30267,11000101001101101011001101110001011111110
30272,11000101001101101011001101110001011111111
30649,11000101001101101011111111111111000101000
30756,11000101001101101011111111111111000101001
30018,110001010011011010110011010111001110110000
30019,110001010011011010110011010111001110110001
30055,110001010011011010110011011100010101001000
30056,110001010011011010110011011100010101001001
30082,110001010011011010110011011100010101001100
30083,110001010011011010110011011100010101001101
30122,110001010011011010110011011100010101001110
30127,110001010011011010110011011100010101001111
30190,110001010011011010110011011100010111111000
30195,110001010011011010110011011100010111111001
30281,110001010011011010110011011100010111111010
30288,110001010011011010110011011100010111111011
30264,110001010011011010110011011100010111111100
30266,110001010011011010110011011100010111111101
30305,110001010011011010110011011100010111111110
30337,110001010011011010110011011100010111111111
30755,110001010011011010111111111111110001010010
30777,110001010011011010111111111111110001010011
30006,1100010100110110101100110101110011101100010
30013,1100010100110110101100110101110011101100011
30038,1100010100110110101100110111000101010010010
30039,1100010100110110101100110111000101010010011
30074,1100010100110110101100110111000101010011010
30077,1100010100110110101100110111000101010011011
30166,1100010100110110101100110111000101111110000
30167,1100010100110110101100110111000101111110001
30291,1100010100110110101100110111000101111110110
30345,1100010100110110101100110111000101111110111
29971,11000101001101101011001101011100111011000100
29972,11000101001101101011001101011100111011000101
30030,11000101001101101011001101110001010100100110
30031,11000101001101101011001101110001010100100111
30064,11000101001101101011001101110001010100110100
30065,11000101001101101011001101110001010100110101
30289,11000101001101101011001101110001011111101100
30314,11000101001101101011001101110001011111101101
29956,110001010011011010110011010111001110110001010
29962,110001010011011010110011010111001110110001011
30022,110001010011011010110011011100010101001001100
30023,110001010011011010110011011100010101001001101
30245,110001010011011010110011011100010111111011000
30246,110001010011011010110011011100010111111011001
30316,110001010011011010110011011100010111111011010
30335,110001010011011010110011011100010111111011011
29952,1100010100110110101100110101110011101100010100
29953,1100010100110110101100110101110011101100010101
29960,1100010100110110101100110101110011101100010110
29968,1100010100110110101100110101110011101100010111
30020,1100010100110110101100110111000101010010011000
30021,1100010100110110101100110111000101010010011001
30306,1100010100110110101100110111000101111110110100
30307,1100010100110110101100110111000101111110110101
29946,11000101001101101011001101011100111011000101000
29947,11000101001101101011001101011100111011000101001
30009,11000101001101101011001101110001010100100110010
30010,11000101001101101011001101110001010100100110011
30227,11000101001101101011001101110001011111101101000
30228,11000101001101101011001101110001011111101101001
29932,110001010011011010110011010111001110110001010010
29933,110001010011011010110011010111001110110001010011
29994,110001010011011010110011011100010101001001100110
30000,110001010011011010110011011100010101001001100111
30146,110001010011011010110011011100010111111011010010
30155,110001010011011010110011011100010111111011010011
29900,1100010100110110101100110101110011101100010100100
29902,1100010100110110101100110101110011101100010100101
29987,1100010100110110101100110111000101010010011001100
29988,1100010100110110101100110111000101010010011001101
30001,1100010100110110101100110111000101010010011001110
30005,1100010100110110101100110111000101010010011001111
30143,1100010100110110101100110111000101111110110100100
30144,1100010100110110101100110111000101111110110100101
29981,11000101001101101011001101110001010100100110011000
29985,11000101001101101011001101110001010100100110011001
29973,11000101001101101011001101110001010100100110011010
29976,11000101001101101011001101110001010100100110011011
30132,11000101001101101011001101110001011111101101001010
30133,11000101001101101011001101110001011111101101001011
29984,110001010011011010110011011100010101001001100110010
29986,110001010011011010110011011100010101001001100110011
29957,110001010011011010110011011100010101001001100110100
29958,110001010011011010110011011100010101001001100110101
30095,110001010011011010110011011100010111111011010010110
30096,110001010011011010110011011100010111111011010010111
29954,1100010100110110101100110111000101010010011001101010
29955,1100010100110110101100110111000101010010011001101011
29945,11000101001101101011001101110001010100100110011010110
29949,11000101001101101011001101110001010100100110011010111
29939,110001010011011010110011011100010101001001100110101100
29940,110001010011011010110011011100010101001001100110101101
29917,1100010100110110101100110111000101010010011001101011000
29918,1100010100110110101100110111000101010010011001101011001
29919,1100010100110110101100110111000101010010011001101011010
29920,1100010100110110101100110111000101010010011001101011011
