"rid", "binaryID"
31789,1
31790,10
31801,11
31802,110
31813,111
31814,1110
31834,1111
31798,11100
31817,11101
31832,11110
31835,11111
31787,111000
31794,111001
31836,111110
31840,111111
31765,1110000
31766,1110001
31841,1111110
31852,1111111
31761,11100010
31762,11100011
31855,11111110
31858,11111111
31748,111000110
31753,111000111
31861,111111110
31863,111111111
31744,1110001110
31745,1110001111
31862,1111111100
31864,1111111101
31746,11100011110
31763,11100011111
31867,11111111010
31869,11111111011
31774,111000111110
31779,111000111111
31872,111111110110
31879,111111110111
31777,1110001111110
31780,1110001111111
31873,1111111101100
31878,1111111101101
31741,11100011111100
31742,11100011111101
31781,11100011111110
31796,11100011111111
31875,11111111011000
31876,11111111011001
31734,111000111111010
31735,111000111111011
31782,111000111111100
31785,111000111111101
31800,111000111111110
31812,111000111111111
31874,111111110110000
31883,111111110110001
31821,1110001111111110
31824,1110001111111111
31865,1111111101100000
31868,1111111101100001
31884,1111111101100010
31885,1111111101100011
31822,11100011111111100
31830,11100011111111101
31880,11111111011000100
31886,11111111011000101
31893,11111111011000110
31894,11111111011000111
31819,111000111111111000
31820,111000111111111001
31897,111111110110001110
31901,111111110110001111
31818,1110001111111110010
31838,1110001111111110011
31902,1111111101100011110
31907,1111111101100011111
31807,11100011111111100100
31808,11100011111111100101
31845,11100011111111100110
31847,11100011111111100111
31904,11111111011000111110
31905,11111111011000111111
31792,111000111111111001000
31793,111000111111111001001
31809,111000111111111001010
31825,111000111111111001011
31846,111000111111111001100
31848,111000111111111001101
31788,1110001111111110010010
31791,1110001111111110010011
31826,1110001111111110010110
31843,1110001111111110010111
31775,11100011111111100100100
31776,11100011111111100100101
31810,11100011111111100101100
31815,11100011111111100101101
31844,11100011111111100101110
31849,11100011111111100101111
31767,111000111111111001001010
31768,111000111111111001001011
31805,111000111111111001011000
31806,111000111111111001011001
31837,111000111111111001011100
31850,111000111111111001011101
31854,111000111111111001011110
31856,111000111111111001011111
31751,1110001111111110010010100
31752,1110001111111110010010101
31754,1110001111111110010010110
31772,1110001111111110010010111
31823,1110001111111110010111000
31827,1110001111111110010111001
31851,1110001111111110010111010
31853,1110001111111110010111011
31859,1110001111111110010111110
31860,1110001111111110010111111
31739,11100011111111100100101010
31740,11100011111111100100101011
31749,11100011111111100100101100
31755,11100011111111100100101101
31866,11100011111111100101111110
31877,11100011111111100101111111
31730,111000111111111001001010100
31731,111000111111111001001010101
31732,111000111111111001001011000
31733,111000111111111001001011001
31756,111000111111111001001011010
31770,111000111111111001001011011
31881,111000111111111001011111110
31887,111000111111111001011111111
31722,1110001111111110010010101000
