"","LAT_RAW","sum_1095_days","XSLOPE_MAP","MIN_Z","STRMPWR","FSS_26Aug14","PDISRSA_1YR","POWNRCA_PRI","PALITHERODRCA","PACLAYRCA","PASILTRCA","PASUSCEP5_DE","DAROADX","DAPOPRCA2010","PAOWNRCA_AGR"
"41",0.51495972104165,0.331210558435687,0.179356626929327,0.00761319901059643,0.0625012390527933,0.161764705882353,0.0652969067509596,0.476426799007444,0.292722296121127,0.271173345683378,0.402988859287391,0.0937428475127659,5.17623437188507e-05,0.00165138208659235,0
"42",0.218163202225484,0.135374236697705,0.551874364456247,0.112056448358216,0.05823822792873,0.161764705882353,0.0391022174148189,0.829268292682927,1,0.57277747159718,0.415546699523945,0.0184733857081505,0.000266769323334274,0.00784824801317786,0
"43",0.184971698477706,0.349407437788079,0.178310529485644,0.0612962287067402,0.233336667124642,0.117647058823529,0,0.639153439153439,0.967805290962191,0.332992723720998,0.29397855295314,0.293019820252035,5.06503762294161e-05,0.000995473541195317,5.31930819105652e-05
"44",0.922697241326019,0.720663876232923,0.497751700761138,0.220935023024185,0.048026694592941,0.176470588235294,0.226529454663318,1,0.931994818652849,0.264040097819046,0.760332775342195,0,0.00131918736355431,0.00467896402100953,0
"45",0.226081349972953,0.121187124745835,0.501865139572788,0.0882835586892745,0.0304618346851801,0.205882352941176,0.0437863372093023,1,1,0.576073012210698,0.514444885552021,0.0135610344167138,0,0.00788531296165366,0
"46",0.244363843597867,0.147509097078042,0.31534647648332,0.0747644597182151,0.0297010449457944,0.176470588235294,0.081522198731501,0.726141078838174,0.956943451832127,0.261074383070524,0.139484895989602,0.0263497800666484,0.000154245165268177,0.0762683585730323,0
"47",0.351421837570512,0.263414166481893,0.18317111156703,0.371047922053264,0.0227438715661672,0.191176470588235,0,0.99649474211317,1,0.219001773099263,0.143354410025964,0.091894697622302,0,0.0865896546481334,0
"48",0.881768700255004,0.777018177190334,0.364825338249207,0.137310438490847,0.0300635133490207,0.25,0.00455662696161845,0,0,0.194302864931093,0.449628637932629,0.694077550668713,0.000362201671915567,0,0
"49",0.378928888803029,0.0984635889814616,0.119174431266082,0.0259296238979755,0.0227976699138403,0.279411764705882,0.82421340629275,0.810989010989011,1,0.373213106955366,0.288230498542283,0.12850764499552,0.000155050032473619,0.110439223706505,0
"50",0.385859381037015,0.0947251159234787,0.15830760486549,0.0150271939998237,0.0309376358455623,0.191176470588235,0,0.316004077471967,1,0.459168408963575,0.143259357219829,0.0445636088499375,3.85262854169077e-05,0.00602909118148488,0
"51",0.0327568387296187,0.65034430113373,0.186961602270915,0.233451737821417,0.0813633918380199,0.0735294117647059,0.64491876393756,0,0,0.743084545376222,0,0.0782872972111787,0,1.41209987294936e-05,0
"52",0.698202418669346,0.550118177618483,0.26026127874885,0.681593474033946,0.0428112982673447,0.0588235294117647,0,0.626415094339623,0.00309715744917533,0.163475260659595,0.331315082658894,0.00999800635435026,3.45720397576741e-05,0,0
"53",0.761436519588904,0.290513707809767,0.234664080931101,0.385739317365371,0.0370004793154138,0.0882352941176471,0.0200166112956811,0.721518987341772,1,0.249330630014498,0.511406496006641,0.0304774897184905,5.79444031539364e-05,0,0
"54",0.800133780233367,0.344002388464986,0.0926170846129174,0.0162883033681436,0.0205893183883812,0.529411764705882,0.720598006644519,0.85097192224622,0.993841985347447,0.43105055730504,0.759765649277069,0.0114973005404963,0.000154999430311623,0.0424421661571378,0.239977881121641
"55",0.67242436828684,0.445555438392974,0.168974834136624,0.417354908599372,0.0461774485422674,0.294117647058824,0.0254756871035941,1,0.883446141854262,0.445869428754279,0.443035821696719,0.0108923391771416,7.52885168285575e-05,0,0
"56",0.594517908198748,0.211139320779868,0.304715502415921,0.029814202189009,0.0464049251548765,0.0735294117647059,0,0.109500805152979,1,0.270315118219786,0.340769214263222,0.0577117569513452,8.81841560885316e-05,0.0278459582090264,0
"57",0.763730584962522,0.237311103628752,0.356863584387807,0.330473440714425,0.0509477970474193,0.0735294117647059,0,0,1,0.26361842439251,0.497551104732591,0.0276893993889479,8.72313456144314e-05,0,0
"58",0.542073158952167,0.180514613946478,0.208742573980928,0.0796702492990479,0.0925284628426894,0.132352941176471,0.0399381318013589,0.494903737259343,1,0.263299956788005,0.190612337951268,0.107078291864552,6.30137051250758e-05,0.0290145384656534,0
"59",0.497181921798934,0.203407109505275,0.132579978735126,0.086080961267089,0.0730630181332807,0.147058823529412,0,0,0.999556777308078,0.30336303050824,0.168798077862458,0.0902331667444539,4.12005339146077e-05,0.0217290598414215,0.00434542848307662
"60",0.302321594158101,0.216677319854631,0.12750203493193,0.0611764732998932,0.0521011472652814,0.102941176470588,0,0,1,0.120519292290221,0.0852452153670376,0.321897661070898,0.00010448866396763,0,0
"61",0.283244629472221,0.253406225898779,0.587171551490165,0.771338281175936,0.0543757216538565,0.0735294117647059,0,0.187246963562753,1,0.293160937913968,0.157151162135792,0.0735961334922173,0,0,0
"62",0.856635402982769,0.506529721133257,0.265920517347848,0.247782048994752,0.05140655224463,0.0441176470588235,0,0.405405405405405,0.154056767425751,0.0980066305788066,0.327632193543662,0.174992166833436,9.69790168032625e-05,0.00409907474101691,0
"63",0.343204253921643,0,0.202830722171149,0.10677792429453,0.0314162484431818,0.176470588235294,0.153042135072513,0.444971537001897,1,0.401052126839059,0.295960452582946,0.0792341147405577,7.85141319080128e-05,0.0705440578169607,0
"64",0.343204253921643,0,0.202830722171149,0.10677792429453,0.0314162484431818,0.0735294117647059,0.153042135072513,0.444971537001897,1,0.401052126839059,0.295960452582946,0.0792341147405577,7.85141319080128e-05,0.0705440578169607,0
"65",0.935408778301522,0.62660981651852,0.10664854097171,0.0105158436971401,0.0529835679479712,0.0441176470588235,0.160132890365449,0.966292134831461,0.710513203786746,0.243688526534177,0.506931788433798,0.0732204999460702,0.000123218117819644,0.0800796345926579,0
"66",0.800133780233367,0.282879801716904,0.0926170846129174,0.0162883033681436,0.0205893183883812,0.382352941176471,0.720598006644519,0.85097192224622,0.993841985347447,0.43105055730504,0.759765649277069,0.0114973005404963,0.000154999430311623,0.0424421661571378,0.239977881121641
"67",0.770465477938335,0.223909759220249,0.33259606983367,0.130550028953938,0.0303502737722895,0.308823529411765,0,0,0.634965034965035,0.455746282142751,0.265555084234024,0,0,0.0313272390804004,0
"68",0.185872420987559,0.317467131353204,0.1932211491299,0.031497104089733,0.324508184728482,0.132352941176471,0.276496124031008,0.854875283446712,0.973254633539944,0.348196120836152,0.295673340871177,0.248959489001385,5.62924562443408e-05,0.00305986102724943,4.4189511610964e-05
"69",0.184971698477706,0.306652427175293,0.178310529485644,0.0612962287067402,0.233336667124642,0.191176470588235,0.010778175313059,0.639153439153439,0.967805290962191,0.332992723720998,0.29397855295314,0.293019820252035,5.06503762294161e-05,0.000995473541195317,5.31930819105652e-05
"70",0.342443590139865,0.0499348971872149,0.29632195818091,0.135727127303827,0.0809064277532331,0.161764705882353,0,0.71765601217656,1,0.493336190722721,0.32043471917415,0.135895012341286,5.62674821415021e-05,0.000240006420187084,0
"71",0.848806603044587,0.539457225573392,0.178949127809525,0.11534186644793,0.0643450316115819,0.0294117647058824,0,0,0.101580060395525,0.139313945164655,0.32253920932306,0.148125213671803,4.52095045766481e-05,0,0
"72",0.443681902480488,0.054488354506585,0.142875222593963,0.184578776209012,0.111352184645354,0.411764705882353,0,0.320675105485232,0.996264675600204,0.698251890079455,0.289840055585604,0.0404643979765285,0.000156414176793192,0.0820644961228472,0.226403646882399
"73",0.438091627385828,0.222277247948407,0.119860408024031,0.155504590831908,0.0332420415246788,0.117647058823529,0.0393308853529172,0.447619047619048,0.957263164889634,0.244859547925688,0.108036317042034,0.119191637909216,5.41482947686086e-05,0,0
"74",0.51495972104165,0.249202612174526,0.179356626929327,0.00761319901059643,0.0625012390527933,0.102941176470588,0.0652969067509596,0.476426799007444,0.292722296121127,0.271173345683378,0.402988859287391,0.0937428475127659,5.17623437188507e-05,0.00165138208659235,0
"75",0.784089811451975,0.339948095577772,0.112400038348821,0.0100902218915865,0.0412986024714439,0.0735294117647059,0.56046511627907,0.888563049853372,0.466873107964639,0.302419387906515,0.670338954120849,0.12011054325656,0.000162568263342026,0.148829266323154,0
"76",0.774618943667414,0.276978037204334,0.315017501507147,0.574181284111436,0.0699668737666522,0.0294117647058824,0.0773055332798717,0,0.678418648762483,0.149570654988114,0.318725632743822,0.0402815524319505,0.000206198080703483,0.00741781845704367,0
"77",0.787897959972182,0.316303089888815,0.241225034001096,0.159323147705869,0.0348867286844343,0.0294117647058824,0.326088794926004,0,0.470023134808536,0.242406737408412,0.470611707186451,0.0058618612630189,3.9512977552141e-05,0,0
"78",0.89307482033846,0.192620247059298,0.223052421308769,0.312628707637832,0.0722746329424028,0.117647058823529,0.0172450805008945,1,0.446958660406224,0.340115074787905,0.478218710330951,0.0137381315825942,8.21491159220911e-05,0.157763561302561,0.00829947160965455
"79",0.706883645004251,0.334127916423744,0.398836817657153,0.106946806208326,0.0583660842396184,0.0441176470588235,0.0852418427800867,0.117038649972782,0,0.208448066378898,0.606484462022022,0.0729070008648874,2.32851273838005e-05,0.110733011172656,0
"80",0.302321594158101,0.214898082317756,0.12750203493193,0.0611764732998932,0.0521011472652814,0.176470588235294,0,0,1,0.120519292290221,0.0852452153670376,0.321897661070898,0.00010448866396763,0,0
"81",0.334752434124101,0.20343888283577,0.272970264383134,0.237958326731925,0.0759980459573863,0.102941176470588,0,1,1,0.334056384297878,0.154858801144937,0.228876658501318,0.000371694140156213,0,0
"82",0.594517908198748,0.212729576186056,0.304715502415921,0.029814202189009,0.0464049251548765,0.161764705882353,0,0.109500805152979,1,0.270315118219786,0.340769214263222,0.0577117569513452,8.81841560885316e-05,0.0278459582090264,0
"83",0.295451472065527,0.126687381007989,0.0968050850799,0.0887125822769877,0.024040744156322,0.161764705882353,0.017378763295475,0.994108983799705,1,0.338944267631245,0.111737559890899,0.130645720056444,0.000113825673324654,0.000610236809801639,0
"84",0.219201568657754,0.0370768972518379,0.326016302824498,0.252211288882389,0.0489803324591448,0.0882352941176471,0,1,1,0.269322758800794,0.0872565328598467,0.114362409027841,1.49647922402246e-05,0,0
"85",0.497181921798934,0.203631665182829,0.132579978735126,0.086080961267089,0.0730630181332807,0.279411764705882,0,0,0.999556777308078,0.30336303050824,0.168798077862458,0.0902331667444539,4.12005339146077e-05,0.0217290598414215,0.00434542848307662
"86",0.450771771887798,0.0625000018092494,0.147549190014155,0.146384079072312,0.147474642697752,0.279411764705882,0.130340724716063,0.468023255813954,0.99699450186966,0.629736538808054,0.262303278214033,0.0818678155060571,0.000142063795650867,0.0656342634964364,0.182167775694239
